"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Percentage of diabetes deaths occurring under 70 years","","2019","Mongolia","Western Pacific Region","Males","","79.75641735","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Mongolia","Western Pacific Region","Females","","72.38723726","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Montenegro","European Region","Total","","38.433822","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Montenegro","European Region","Males","","47.37166678","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Montenegro","European Region","Females","","30.32252522","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Morocco","Eastern Mediterranean Region","Total","","50.53997108","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Morocco","Eastern Mediterranean Region","Males","","49.94600334","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Morocco","Eastern Mediterranean Region","Females","","50.93677123","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Mozambique","African Region","Total","","67.02238068","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Mozambique","African Region","Males","","71.95969529","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Mozambique","African Region","Females","","60.17669602","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Myanmar","South-East Asia Region","Total","","60.58291973","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Myanmar","South-East Asia Region","Males","","66.1084606","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Myanmar","South-East Asia Region","Females","","55.2939464","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Namibia","African Region","Total","","51.36761305","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Namibia","African Region","Males","","59.32462109","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Namibia","African Region","Females","","44.36984007","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nauru","Western Pacific Region","Total","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nauru","Western Pacific Region","Males","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nauru","Western Pacific Region","Females","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nepal","South-East Asia Region","Total","","43.88840379","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nepal","South-East Asia Region","Males","","51.79465735","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nepal","South-East Asia Region","Females","","36.40401664","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Netherlands (Kingdom of the)","European Region","Total","","20.71788683","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Netherlands (Kingdom of the)","European Region","Males","","28.59366547","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Netherlands (Kingdom of the)","European Region","Females","","12.68734277","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","New Zealand","Western Pacific Region","Total","","29.34916831","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","New Zealand","Western Pacific Region","Males","","33.95090445","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","New Zealand","Western Pacific Region","Females","","24.18725401","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nicaragua","Region of the Americas","Total","","50.06364684","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nicaragua","Region of the Americas","Males","","53.88482614","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nicaragua","Region of the Americas","Females","","46.99306277","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Niger","African Region","Total","","60.22998754","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Niger","African Region","Males","","63.78644062","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Niger","African Region","Females","","57.15641034","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nigeria","African Region","Total","","55.73697798","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nigeria","African Region","Males","","56.2193884","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Nigeria","African Region","Females","","55.2314089","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Niue","Western Pacific Region","Total","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Niue","Western Pacific Region","Males","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Niue","Western Pacific Region","Females","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","North Macedonia","European Region","Total","","30.84828209","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","North Macedonia","European Region","Males","","37.08792756","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","North Macedonia","European Region","Females","","26.59189293","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Norway","European Region","Total","","22.26974862","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Norway","European Region","Males","","28.08906446","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Norway","European Region","Females","","15.5052729","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Oman","Eastern Mediterranean Region","Total","","47.74312483","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Oman","Eastern Mediterranean Region","Males","","51.9563868","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Oman","Eastern Mediterranean Region","Females","","42.31994915","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Pakistan","Eastern Mediterranean Region","Total","","55.60515563","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Pakistan","Eastern Mediterranean Region","Males","","55.09689675","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Pakistan","Eastern Mediterranean Region","Females","","56.05216659","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Palau","Western Pacific Region","Total","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Palau","Western Pacific Region","Males","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Palau","Western Pacific Region","Females","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Panama","Region of the Americas","Total","","36.99248766","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Panama","Region of the Americas","Males","","42.48135151","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Panama","Region of the Americas","Females","","32.08926549","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Papua New Guinea","Western Pacific Region","Total","","75.45856845","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Papua New Guinea","Western Pacific Region","Males","","76.34348282","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Papua New Guinea","Western Pacific Region","Females","","73.98840417","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Paraguay","Region of the Americas","Total","","47.02377726","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Paraguay","Region of the Americas","Males","","52.48879918","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Paraguay","Region of the Americas","Females","","42.44455035","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Peru","Region of the Americas","Total","","42.19894141","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Peru","Region of the Americas","Males","","48.54256869","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Peru","Region of the Americas","Females","","36.96271637","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Philippines","Western Pacific Region","Total","","58.91620792","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Philippines","Western Pacific Region","Males","","67.24106584","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Philippines","Western Pacific Region","Females","","51.03311464","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Poland","European Region","Total","","28.74308925","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Poland","European Region","Males","","43.43220842","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Poland","European Region","Females","","16.65188336","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Portugal","European Region","Total","","12.03403191","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Portugal","European Region","Males","","17.54271744","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Portugal","European Region","Females","","7.943111315","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Qatar","Eastern Mediterranean Region","Total","","39.55741627","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Qatar","Eastern Mediterranean Region","Males","","55.71240637","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Qatar","Eastern Mediterranean Region","Females","","19.55519","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Region of the Americas","Region of the Americas","Total","","44.42513464","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Region of the Americas","Region of the Americas","Males","","48.81598231","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Region of the Americas","Region of the Americas","Females","","40.11816541","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Republic of Korea","Western Pacific Region","Total","","23.66545171","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Republic of Korea","Western Pacific Region","Males","","35.97390359","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Republic of Korea","Western Pacific Region","Females","","11.4355971","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Republic of Moldova","European Region","Total","","60.86999202","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Republic of Moldova","European Region","Males","","67.42472589","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Republic of Moldova","European Region","Females","","56.48523694","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Romania","European Region","Total","","34.38769843","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Romania","European Region","Males","","44.530425","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Romania","European Region","Females","","26.25406499","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Russian Federation","European Region","Total","","42.43026554","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Russian Federation","European Region","Males","","57.03894684","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Russian Federation","European Region","Females","","35.59679008","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Rwanda","African Region","Total","","58.21569481","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Rwanda","African Region","Males","","64.17412549","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Rwanda","African Region","Females","","51.25410092","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saint Kitts and Nevis","Region of the Americas","Total","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saint Kitts and Nevis","Region of the Americas","Males","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saint Kitts and Nevis","Region of the Americas","Females","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saint Lucia","Region of the Americas","Total","","40.54767841","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saint Lucia","Region of the Americas","Males","","40.8717059","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saint Lucia","Region of the Americas","Females","","40.21129878","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saint Vincent and the Grenadines","Region of the Americas","Total","","40.04972775","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saint Vincent and the Grenadines","Region of the Americas","Males","","45.22045434","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saint Vincent and the Grenadines","Region of the Americas","Females","","36.53886936","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Samoa","Western Pacific Region","Total","","63.82053928","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Samoa","Western Pacific Region","Males","","69.32105245","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Samoa","Western Pacific Region","Females","","59.31929309","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","San Marino","European Region","Total","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","San Marino","European Region","Males","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","San Marino","European Region","Females","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sao Tome and Principe","African Region","Total","","54.90622512","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sao Tome and Principe","African Region","Males","","56.11917565","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sao Tome and Principe","African Region","Females","","53.90247839","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saudi Arabia","Eastern Mediterranean Region","Total","","66.34995854","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saudi Arabia","Eastern Mediterranean Region","Males","","70.48014683","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Saudi Arabia","Eastern Mediterranean Region","Females","","60.19219777","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Senegal","African Region","Total","","53.28800697","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Senegal","African Region","Males","","56.73391961","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Senegal","African Region","Females","","50.89307223","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Serbia","European Region","Total","","25.91566204","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Serbia","European Region","Males","","37.11039746","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Serbia","European Region","Females","","17.23023759","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Seychelles","African Region","Total","","50.24752225","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Seychelles","African Region","Males","","63.24929434","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Seychelles","African Region","Females","","39.81655939","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sierra Leone","African Region","Total","","61.28123407","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sierra Leone","African Region","Males","","64.78962213","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sierra Leone","African Region","Females","","59.12793877","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Singapore","Western Pacific Region","Total","","41.154914","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Singapore","Western Pacific Region","Males","","53.30083429","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Singapore","Western Pacific Region","Females","","30.40223836","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Slovakia","European Region","Total","","35.94325845","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Slovakia","European Region","Males","","46.53520462","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Slovakia","European Region","Females","","26.50344478","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Slovenia","European Region","Total","","19.42565605","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Slovenia","European Region","Males","","29.3867143","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Slovenia","European Region","Females","","10.45420935","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Solomon Islands","Western Pacific Region","Total","","69.98201498","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Solomon Islands","Western Pacific Region","Males","","71.60296219","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Solomon Islands","Western Pacific Region","Females","","68.34802999","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Somalia","Eastern Mediterranean Region","Total","","62.79715707","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Somalia","Eastern Mediterranean Region","Males","","66.28024592","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Somalia","Eastern Mediterranean Region","Females","","57.43496797","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","South Africa","African Region","Total","","61.42059881","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","South Africa","African Region","Males","","69.00687173","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","South Africa","African Region","Females","","55.32502728","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","South Sudan","African Region","Total","","44.27891971","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","South Sudan","African Region","Males","","47.2597894","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","South Sudan","African Region","Females","","40.60916986","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","South-East Asian Region","South-East Asia Region","Total","","54.53460287","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","South-East Asian Region","South-East Asia Region","Males","","57.46240517","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","South-East Asian Region","South-East Asia Region","Females","","51.44189436","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Spain","European Region","Total","","10.47803717","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Spain","European Region","Males","","16.43407857","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Spain","European Region","Females","","5.55707292","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sri Lanka","South-East Asia Region","Total","","35.6880965","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sri Lanka","South-East Asia Region","Males","","42.13929671","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sri Lanka","South-East Asia Region","Females","","29.96057667","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sudan","Eastern Mediterranean Region","Total","","53.60874866","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sudan","Eastern Mediterranean Region","Males","","53.60596316","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sudan","Eastern Mediterranean Region","Females","","53.61108066","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Suriname","Region of the Americas","Total","","51.45622854","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Suriname","Region of the Americas","Males","","56.52834192","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Suriname","Region of the Americas","Females","","46.16398174","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sweden","European Region","Total","","15.49386689","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sweden","European Region","Males","","19.9400409","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Sweden","European Region","Females","","10.38229371","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Switzerland","European Region","Total","","13.5637883","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Switzerland","European Region","Males","","18.75221867","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Switzerland","European Region","Females","","8.172228552","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Syrian Arab Republic","Eastern Mediterranean Region","Total","","45.51520904","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Syrian Arab Republic","Eastern Mediterranean Region","Males","","54.35972482","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Syrian Arab Republic","Eastern Mediterranean Region","Females","","39.0027037","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tajikistan","European Region","Total","","74.62686293","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tajikistan","European Region","Males","","74.44936718","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tajikistan","European Region","Females","","74.80203308","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Thailand","South-East Asia Region","Total","","42.5052328","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Thailand","South-East Asia Region","Males","","51.17529747","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Thailand","South-East Asia Region","Females","","35.79579237","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Timor-Leste","South-East Asia Region","Total","","51.76629725","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Timor-Leste","South-East Asia Region","Males","","55.90896365","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Timor-Leste","South-East Asia Region","Females","","48.92341103","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Togo","African Region","Total","","64.7998727","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Togo","African Region","Males","","67.35821209","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Togo","African Region","Females","","62.01426837","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tonga","Western Pacific Region","Total","","52.46269088","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tonga","Western Pacific Region","Males","","52.64972714","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tonga","Western Pacific Region","Females","","52.29498674","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Trinidad and Tobago","Region of the Americas","Total","","47.54067295","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Trinidad and Tobago","Region of the Americas","Males","","51.30409572","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Trinidad and Tobago","Region of the Americas","Females","","42.88669649","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tunisia","Eastern Mediterranean Region","Total","","41.23812968","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tunisia","Eastern Mediterranean Region","Males","","43.44977717","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tunisia","Eastern Mediterranean Region","Females","","39.31474354","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Türkiye","European Region","Total","","31.14076931","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Türkiye","European Region","Males","","40.09539618","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Türkiye","European Region","Females","","25.66259392","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Turkmenistan","European Region","Total","","79.20363014","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Turkmenistan","European Region","Males","","82.21563493","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Turkmenistan","European Region","Females","","76.45203074","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tuvalu","Western Pacific Region","Total","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tuvalu","Western Pacific Region","Males","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Tuvalu","Western Pacific Region","Females","","no data","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Uganda","African Region","Total","","59.61104253","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Uganda","African Region","Males","","66.19839227","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Uganda","African Region","Females","","50.18929467","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Ukraine","European Region","Total","","54.31254162","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Ukraine","European Region","Males","","63.25880024","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Ukraine","European Region","Females","","47.19740195","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United Arab Emirates","Eastern Mediterranean Region","Total","","75.55466686","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United Arab Emirates","Eastern Mediterranean Region","Males","","76.89139385","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United Arab Emirates","Eastern Mediterranean Region","Females","","71.12189318","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United Kingdom of Great Britain and Northern Ireland","European Region","Total","","18.63126283","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United Kingdom of Great Britain and Northern Ireland","European Region","Males","","22.87268083","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United Kingdom of Great Britain and Northern Ireland","European Region","Females","","14.20653396","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United Republic of Tanzania","African Region","Total","","55.22262687","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United Republic of Tanzania","African Region","Males","","62.19422588","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United Republic of Tanzania","African Region","Females","","47.80172627","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United States of America","Region of the Americas","Total","","41.0675876","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United States of America","Region of the Americas","Males","","44.93760223","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","United States of America","Region of the Americas","Females","","36.0778857","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Uruguay","Region of the Americas","Total","","29.35028932","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Uruguay","Region of the Americas","Males","","35.91895779","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Uruguay","Region of the Americas","Females","","23.21757096","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Uzbekistan","European Region","Total","","78.72343457","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Uzbekistan","European Region","Males","","80.72488438","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Uzbekistan","European Region","Females","","76.80793563","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Vanuatu","Western Pacific Region","Total","","69.28949448","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Vanuatu","Western Pacific Region","Males","","70.27872378","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Vanuatu","Western Pacific Region","Females","","68.42084298","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Venezuela (Bolivarian Republic of)","Region of the Americas","Total","","41.21821323","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Venezuela (Bolivarian Republic of)","Region of the Americas","Males","","45.87223292","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Venezuela (Bolivarian Republic of)","Region of the Americas","Females","","36.87716507","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Viet Nam","Western Pacific Region","Total","","39.88502439","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Viet Nam","Western Pacific Region","Males","","51.37872504","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Viet Nam","Western Pacific Region","Females","","32.89813727","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Western Pacific Region","Western Pacific Region","Total","","43.96060138","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Western Pacific Region","Western Pacific Region","Males","","49.07707308","no data","no data","",
